,storm_id,archive,image,date,WashPred,_id,Lat,Long
3385,Florence,20180917a_jpgs,S26047244.jpg,2018/09/17,6.9610066e-20,5f5c1c1b016e86108aebb9f6,33.5363818217752,-79.0801737885307
3386,Florence,20180917a_jpgs,C26047689.jpg,2018/09/17,6.628723e-20,5f5c1c1a016e86108aebac5f,33.3888719388608,-79.1576309623908
3387,Florence,20180917a_jpgs,C26049696.jpg,2018/09/17,6.4944386e-20,5f5c1c1a016e86108aebae2d,33.649437067409,-78.95158984485191
3388,Florence,20180917a_jpgs,C26047485.jpg,2018/09/17,6.4696374e-20,5f5c1c1a016e86108aebac57,33.416132798153896,-79.1726935250553
3389,Florence,20180917a_jpgs,C26049572.jpg,2018/09/17,6.439770400000001e-20,5f5c1c1a016e86108aebae04,33.5845584440752,-79.02335862449151
3390,Florence,20180917a_jpgs,P26050954.jpg,2018/09/17,6.1786017e-20,5f5c1c1a016e86108aebb284,33.604340357221105,-79.0494561169319
3391,Florence,20180917a_jpgs,S26047247.jpg,2018/09/17,5.8606154e-20,5f5c1c1b016e86108aebb9f7,33.534757232758395,-79.0812196087663
3392,Florence,20180917a_jpgs,C26047440.jpg,2018/09/17,5.777507599999999e-20,5f5c1c1a016e86108aebac48,33.4365512673726,-79.1536507793095
3393,Florence,20180917a_jpgs,P26052062.jpg,2018/09/17,5.5863106e-20,5f5c1c1a016e86108aebb30c,33.6330776169353,-79.02328262565479
3394,Florence,20180917a_jpgs,C26047761.jpg,2018/09/17,5.535105e-20,5f5c1c1a016e86108aebac77,33.4363304089238,-79.12943985066521
3395,Florence,20180917a_jpgs,P26052107.jpg,2018/09/17,5.385906700000001e-20,5f5c1c1a016e86108aebb31b,33.662109321627305,-78.99870023584829
3396,Florence,20180917a_jpgs,C26047695.jpg,2018/09/17,5.301779599999999e-20,5f5c1c1a016e86108aebac61,33.3932713475396,-79.1564706322927
3397,Florence,20180917a_jpgs,C26047866.jpg,2018/09/17,5.2474334999999994e-20,5f5c1c1a016e86108aebac9a,33.5007971026034,-79.07544704923271
3398,Florence,20180917a_jpgs,C26050169.jpg,2018/09/17,5.1653306e-20,5f5c1c1a016e86108aebae50,33.6846548428573,-78.93762289399551
3399,Florence,20180917a_jpgs,C26048294.jpg,2018/09/17,5.1090100000000004e-20,5f5c1c1a016e86108aebad28,33.742328341142695,-78.8322321912153
3400,Florence,20180917a_jpgs,C26052069.jpg,2018/09/17,5.0002448e-20,5f5c1c1a016e86108aebaf50,33.637206370375196,-79.0155593077195
3401,Florence,20180917a_jpgs,P26049765.jpg,2018/09/17,4.9547127000000003e-20,5f5c1c1a016e86108aebb207,33.6931053110319,-78.92170425443051
3402,Florence,20180917a_jpgs,P26050413.jpg,2018/09/17,4.9334205000000006e-20,5f5c1c1a016e86108aebb264,33.6151266024533,-79.0518991331602
3403,Florence,20180917a_jpgs,C26050190.jpg,2018/09/17,4.869234e-20,5f5c1c1a016e86108aebae57,33.6775199538368,-78.9498326485286
3404,Florence,20180917a_jpgs,C26048962.jpg,2018/09/17,4.7430666e-20,5f5c1c1a016e86108aebadaa,33.6768927439208,-79.013412464261
3405,Florence,20180917a_jpgs,P26052083.jpg,2018/09/17,4.7070172999999996e-20,5f5c1c1a016e86108aebb313,33.6488417973055,-79.0139920413121
3406,Florence,20180917a_jpgs,P26051303.jpg,2018/09/17,4.566864e-20,5f5c1c1a016e86108aebb298,33.565156060933,-79.0593549808861
3407,Florence,20180917a_jpgs,C26047488.jpg,2018/09/17,4.4277075e-20,5f5c1c1a016e86108aebac58,33.414702845742305,-79.1744204429839
3408,Florence,20180917a_jpgs,C26047692.jpg,2018/09/17,4.3800648e-20,5f5c1c1a016e86108aebac60,33.3910022404447,-79.15660767597441
